ID_dest;X_dest;Y_dest
5965390;24.7981817;60.181177
5965391;24.8026851;60.1812517
5965392;24.8071886;60.1813263
5965393;24.8116921;60.1814008
5965394;24.8161956;60.181475
5965395;24.8206991;60.1815492
5965396;24.8252026;60.1816232
5965397;24.8297062;60.181697
5965398;24.8342098;60.1817707
5965399;24.8387134;60.1818442
5965400;24.8432171;60.1819176
5965401;24.8477207;60.1819908
5965402;24.8522244;60.1820638
5965403;24.8567281;60.1821368
5965404;24.8612319;60.1822095
5965412;24.8972625;60.1827861
5965415;24.9107744;60.1829998
5965416;24.9152784;60.1830707
5965417;24.9197825;60.1831415
5965418;24.9242865;60.1832121
5965419;24.9287906;60.1832826
5965420;24.9332947;60.1833529
5965421;24.9377988;60.183423
5965422;24.942303;60.183493
5965423;24.9468071;60.1835629
5965424;24.9513113;60.1836326
5965425;24.9558155;60.1837021
5965426;24.9603198;60.1837715
5965427;24.964824;60.1838408
5965428;24.9693283;60.1839099
5965429;24.9738326;60.1839788
5965430;24.9783369;60.1840476
5965431;24.9828412;60.1841162
5965432;24.9873456;60.1841847
5965433;24.99185;60.184253
5965434;24.9963544;60.1843212
5965435;25.0008588;60.1843892
5965436;25.0053633;60.1844571
5965437;25.0098678;60.1845248
5965438;25.0143722;60.1845923
5965439;25.0188768;60.1846598
5965440;25.0233813;60.184727
5965441;25.0278859;60.1847941
5965442;25.0323904;60.1848611
5965443;25.036895;60.1849278
5965444;25.0413997;60.1849945
5965445;25.0459043;60.185061
5965446;25.050409;60.1851273
5965447;25.0549137;60.1851935
5965448;25.0594184;60.1852595
5965449;25.0639231;60.1853254
5965466;25.1405066;60.1864219
5965467;25.1450117;60.186485
5965468;25.1495169;60.186548
5967093;24.5687055;60.1749194
5967094;24.5732073;60.1750019
5967095;24.5777092;60.1750843
5967096;24.5822111;60.1751665
5967097;24.586713;60.1752486
5967098;24.591215;60.1753305
5967099;24.5957169;60.1754123
5967100;24.6002189;60.1754939
5967101;24.604721;60.1755754
5967102;24.609223;60.1756567
5967103;24.6137251;60.1757379
5967104;24.6182272;60.1758189
5967105;24.6227293;60.1758997
5967106;24.6272315;60.1759804
5967107;24.6317336;60.176061
5967108;24.6362359;60.1761414
5967109;24.6407381;60.1762216
5967110;24.6452403;60.1763017
5967111;24.6497426;60.1763817
5967112;24.6542449;60.1764614
5967113;24.6587473;60.1765411
5967114;24.6632496;60.1766206
5967115;24.667752;60.1766999
5967116;24.6722544;60.1767791
5967117;24.6767568;60.1768581
5967118;24.6812593;60.1769369
5967119;24.6857618;60.1770157
5967120;24.6902643;60.1770942
5967121;24.6947668;60.1771726
5967122;24.6992694;60.1772509
5967123;24.703772;60.177329
5967124;24.7082746;60.177407
5967125;24.7127772;60.1774847
5967126;24.7172799;60.1775624
5967127;24.7217826;60.1776399
5967128;24.7262853;60.1777172
5967129;24.730788;60.1777944
5967130;24.7352908;60.1778714
5967131;24.7397936;60.1779483
5967132;24.7442964;60.1780251
5967133;24.7487992;60.1781016
5967134;24.753302;60.1781781
5967135;24.7578049;60.1782543
5967136;24.7623078;60.1783304
5967137;24.7668108;60.1784064
5967138;24.7713137;60.1784822
5967139;24.7758167;60.1785579
5967140;24.7803197;60.1786334
5967141;24.7848227;60.1787087
5967142;24.7893258;60.1787839
5967143;24.7938288;60.178859
5967144;24.7983319;60.1789339
5967145;24.8028351;60.1790086
5967146;24.8073382;60.1790832
5967147;24.8118414;60.1791576
5967148;24.8163446;60.1792319
5967149;24.8208478;60.179306
5967150;24.825351;60.17938
5967151;24.8298543;60.1794538
5967152;24.8343576;60.1795275
5967153;24.8388609;60.179601
5967154;24.8433642;60.1796744
5967155;24.8478676;60.1797476
5967156;24.8523709;60.1798207
5967157;24.8568743;60.1798936
5967158;24.8613778;60.1799663
5967169;24.910917;60.1807565
5967170;24.9154207;60.1808274
5967171;24.9199244;60.1808982
5967172;24.9244281;60.1809688
5967173;24.9289319;60.1810393
5967174;24.9334357;60.1811096
5967175;24.9379395;60.1811797
5967176;24.9424434;60.1812497
5967177;24.9469472;60.1813196
5967178;24.9514511;60.1813893
5967179;24.955955;60.1814588
5967180;24.9604589;60.1815282
5967181;24.9649629;60.1815974
5967182;24.9694668;60.1816665
5967183;24.9739708;60.1817355
5967184;24.9784748;60.1818042
5967185;24.9829789;60.1818729
5967186;24.9874829;60.1819413
5967187;24.991987;60.1820096
5967188;24.9964911;60.1820778
5967189;25.0009952;60.1821458
5967190;25.0054994;60.1822137
5967191;25.0100035;60.1822814
5967192;25.0145077;60.1823489
5967193;25.0190119;60.1824163
5967196;25.0325247;60.1826176
5967197;25.037029;60.1826844
5967198;25.0415333;60.182751
5967199;25.0460376;60.1828175
5967200;25.050542;60.1828839
5967201;25.0550464;60.18295
5967202;25.0595508;60.1830161
5967203;25.0640552;60.1830819
5967222;25.1496431;60.1843044
5967223;25.154148;60.1843672
5968738;24.5778744;60.1728416
5968739;24.582376;60.1729238
5968740;24.5868776;60.1730059
5968741;24.5913792;60.1730878
5968742;24.5958809;60.1731695
5968743;24.6003826;60.1732511
5968744;24.6048843;60.1733326
5968745;24.6093861;60.1734139
5968746;24.6138878;60.1734951
5968747;24.6183896;60.1735761
5968748;24.6228915;60.1736569
5968749;24.6273933;60.1737376
5968750;24.6318952;60.1738182
5968751;24.6363971;60.1738985
5968752;24.640899;60.1739788
5968753;24.6454009;60.1740589
5968754;24.6499029;60.1741388
5968755;24.6544049;60.1742186
5968756;24.658907;60.1742982
5968757;24.663409;60.1743777
5968758;24.6679111;60.174457
5968759;24.6724132;60.1745362
5968760;24.6769153;60.1746152
5968761;24.6814175;60.174694
5968762;24.6859196;60.1747727
5968763;24.6904218;60.1748513
5968764;24.6949241;60.1749297
5968765;24.6994263;60.1750079
5968766;24.7039286;60.175086
5968767;24.7084309;60.175164
5968768;24.7129332;60.1752418
5968769;24.7174356;60.1753194
5968770;24.721938;60.1753969
5968771;24.7264404;60.1754742
5968772;24.7309428;60.1755514
5968773;24.7354452;60.1756284
5968774;24.7399477;60.1757053
5968775;24.7444502;60.175782
5968776;24.7489527;60.1758586
5968777;24.7534553;60.175935
5968778;24.7579579;60.1760113
5968779;24.7624605;60.1760874
5968780;24.7669631;60.1761634
5968781;24.7714657;60.1762392
5968782;24.7759684;60.1763148
5968783;24.7804711;60.1763903
5968784;24.7849738;60.1764657
5968785;24.7894766;60.1765408
5968786;24.7939793;60.1766159
5968787;24.7984821;60.1766908
5968788;24.8029849;60.1767655
5968789;24.8074878;60.1768401
5968790;24.8119906;60.1769145
5968791;24.8164935;60.1769888
5968792;24.8209964;60.1770629
5968793;24.8254994;60.1771369
5968794;24.8300023;60.1772107
5968795;24.8345053;60.1772844
5968796;24.8390083;60.1773579
5968798;24.8480144;60.1775044
5968799;24.8525174;60.1775775
5968800;24.8570205;60.1776504
5968812;24.9110595;60.1785133
5968813;24.9155629;60.1785842
5968814;24.9200663;60.1786549
5968815;24.9245697;60.1787255
5968816;24.9290732;60.178796
5968817;24.9335767;60.1788663
5968818;24.9380802;60.1789364
5968819;24.9425837;60.1790064
5968820;24.9470873;60.1790763
5968821;24.9515909;60.179146
5968822;24.9560945;60.1792155
5968823;24.9605981;60.1792849
5968824;24.9651017;60.1793541
5968825;24.9696054;60.1794232
5968826;24.9741091;60.1794921
5968827;24.9786128;60.1795609
5968828;24.9831165;60.1796295
5968829;24.9876202;60.179698
5968830;24.992124;60.1797663
5968831;24.9966278;60.1798344
5968832;25.0011316;60.1799024
5968833;25.0056355;60.1799703
5968834;25.0101393;60.180038
5968835;25.0146432;60.1801055
5968836;25.0191471;60.1801729
5968837;25.023651;60.1802402
5968838;25.028155;60.1803073
5968839;25.0326589;60.1803742
5968840;25.0371629;60.180441
5968841;25.0416669;60.1805076
5968842;25.046171;60.1805741
5968843;25.050675;60.1806404
5968844;25.0551791;60.1807066
5968845;25.0596832;60.1807726
5968846;25.0641873;60.1808385
5970379;24.5780396;60.1705988
5970380;24.5825409;60.170681
5970381;24.5870422;60.1707631
5970382;24.5915435;60.170845
5970383;24.5960449;60.1709268
5970384;24.6005462;60.1710084
5970385;24.6050477;60.1710898
5970386;24.6095491;60.1711711
5970387;24.6140506;60.1712523
5970388;24.618552;60.1713332
5970389;24.6230536;60.1714141
5970390;24.6275551;60.1714948
5970391;24.6320567;60.1715753
5970392;24.6365583;60.1716557
5970393;24.6410599;60.1717359
5970394;24.6455615;60.171816
5970395;24.6500632;60.1718959
5970396;24.6545649;60.1719757
5970397;24.6590666;60.1720553
5970398;24.6635684;60.1721348
5970399;24.6680701;60.1722141
5970400;24.6725719;60.1722933
5970401;24.6770737;60.1723723
5970402;24.6815756;60.1724511
5970403;24.6860775;60.1725298
5970404;24.6905794;60.1726084
5970405;24.6950813;60.1726868
5970406;24.6995832;60.172765
5970407;24.7040852;60.1728431
5970408;24.7085872;60.172921
5970409;24.7130892;60.1729988
5970410;24.7175913;60.1730764
5970411;24.7220933;60.1731539
5970412;24.7265954;60.1732313
5970413;24.7310976;60.1733084
5970414;24.7355997;60.1733854
5970415;24.7401019;60.1734623
5970416;24.7446041;60.173539
5970417;24.7491063;60.1736156
5970418;24.7536085;60.173692
5970419;24.7581108;60.1737683
5970420;24.7626131;60.1738444
5970421;24.7671154;60.1739203
5970422;24.7716177;60.1739961
5970423;24.7761201;60.1740717
5970424;24.7806225;60.1741472
5970425;24.7851249;60.1742226
5970426;24.7896273;60.1742978
5970427;24.7941298;60.1743728
5970428;24.7986323;60.1744477
5970429;24.8031348;60.1745224
5970430;24.8076373;60.174597
5970431;24.8121399;60.1746714
5970432;24.8166425;60.1747457
5970433;24.8211451;60.1748198
5970434;24.8256477;60.1748937
5970435;24.8301503;60.1749676
5970436;24.834653;60.1750412
5970437;24.8391557;60.1751147
5970439;24.8481612;60.1752613
5970440;24.8526639;60.1753343
5970441;24.8571667;60.1754072
5970442;24.8616695;60.17548
5970452;24.9066989;60.1761989
5970453;24.911202;60.17627
5970454;24.9157051;60.1763409
5970455;24.9202082;60.1764117
5970456;24.9247113;60.1764823
5970457;24.9292145;60.1765527
5970458;24.9337177;60.176623
5970459;24.9382209;60.1766931
5970460;24.9427241;60.1767631
5970461;24.9472273;60.176833
5970462;24.9517306;60.1769026
5970463;24.9562339;60.1769722
5970464;24.9607372;60.1770415
5970465;24.9652405;60.1771108
5970466;24.9697439;60.1771798
5970467;24.9742473;60.1772488
5970468;24.9787507;60.1773175
5970469;24.9832541;60.1773861
5970470;24.9877575;60.1774546
5970471;24.992261;60.1775229
5970477;25.0192822;60.1779295
5970478;25.0237859;60.1779968
5970479;25.0282895;60.1780638
5970480;25.0327932;60.1781308
5970481;25.0372968;60.1781975
5970482;25.0418005;60.1782642
5970483;25.0463043;60.1783306
5970484;25.050808;60.178397
5970485;25.0553118;60.1784631
5970486;25.0598156;60.1785291
5970487;25.0643194;60.178595
5972019;24.5782047;60.1683561
5972020;24.5827057;60.1684383
5972021;24.5872067;60.1685203
5972022;24.5917077;60.1686022
5972023;24.5962088;60.168684
5972024;24.6007099;60.1687656
5972025;24.605211;60.168847
5972026;24.6097121;60.1689283
5972027;24.6142133;60.1690094
5972028;24.6187144;60.1690904
5972029;24.6232157;60.1691713
5972030;24.6277169;60.1692519
5972031;24.6322181;60.1693325
5972032;24.6367194;60.1694128
5972033;24.6412207;60.1694931
5972034;24.6457221;60.1695731
5972035;24.6502234;60.1696531
5972036;24.6547248;60.1697328
5972037;24.6592263;60.1698124
5972038;24.6637277;60.1698919
5972039;24.6682292;60.1699712
5972040;24.6727306;60.1700503
5972041;24.6772322;60.1701293
5972042;24.6817337;60.1702082
5972043;24.6862353;60.1702869
5972044;24.6907369;60.1703654
5972045;24.6952385;60.1704438
5972046;24.6997401;60.1705221
5972047;24.7042418;60.1706001
5972048;24.7087435;60.1706781
5972049;24.7132452;60.1707558
5972050;24.7177469;60.1708335
5972051;24.7222487;60.1709109
5972052;24.7267505;60.1709883
5972053;24.7312523;60.1710654
5972054;24.7357541;60.1711424
5972055;24.740256;60.1712193
5972056;24.7447579;60.171296
5972057;24.7492598;60.1713726
5972058;24.7537617;60.171449
5972059;24.7582637;60.1715252
5972060;24.7627657;60.1716013
5972061;24.7672677;60.1716773
5972062;24.7717697;60.171753
5972063;24.7762718;60.1718287
5972064;24.7807739;60.1719042
5972065;24.785276;60.1719795
5972066;24.7897781;60.1720547
5972067;24.7942802;60.1721297
5972068;24.7987824;60.1722046
5972069;24.8032846;60.1722793
5972070;24.8077868;60.1723539
5972071;24.8122891;60.1724283
5972072;24.8167914;60.1725025
5972073;24.8212937;60.1725767
5972074;24.825796;60.1726506
5972075;24.8302983;60.1727244
5972080;24.8528104;60.1730911
5972081;24.8573129;60.173164
5972082;24.8618154;60.1732368
5972083;24.8663179;60.1733093
5972084;24.8708205;60.1733818
5972091;24.902339;60.1738845
5972092;24.9068417;60.1739557
5972093;24.9113445;60.1740267
5972094;24.9158473;60.1740976
5972095;24.9203501;60.1741684
5972096;24.9248529;60.174239
5972097;24.9293557;60.1743094
5972098;24.9338586;60.1743797
5972099;24.9383615;60.1744498
5972100;24.9428644;60.1745198
5972101;24.9473674;60.1745896
5972102;24.9518703;60.1746593
5972103;24.9563733;60.1747288
5972104;24.9608763;60.1747982
5972105;24.9653793;60.1748674
5972106;24.9698824;60.1749365
5972107;24.9743854;60.1750054
5972108;24.9788885;60.1750742
5972109;24.9833917;60.1751428
5972110;24.9878948;60.1752112
5972111;24.9923979;60.1752795
5972116;25.0149141;60.1756187
5972117;25.0194174;60.1756861
5972118;25.0239207;60.1757533
5972119;25.028424;60.1758204
5972120;25.0329273;60.1758873
5972121;25.0374307;60.1759541
5972122;25.0419341;60.1760207
5972123;25.0464375;60.1760872
5972124;25.050941;60.1761535
5972125;25.0554444;60.1762197
5972126;25.0599479;60.1762857
5972127;25.0644514;60.1763515
5973658;24.5828705;60.1661955
5973660;24.5918719;60.1663594
5973661;24.5963727;60.1664412
5973662;24.6008735;60.1665228
5973663;24.6053743;60.1666042
5973664;24.6098751;60.1666855
5973665;24.6143759;60.1667666
5973666;24.6188768;60.1668476
5973667;24.6233777;60.1669284
5973668;24.6278786;60.1670091
5973669;24.6323796;60.1670896
5973670;24.6368806;60.16717
5973671;24.6413816;60.1672502
5973672;24.6458826;60.1673303
5973673;24.6503837;60.1674102
5973674;24.6548848;60.1674899
5973675;24.6593859;60.1675695
5973676;24.663887;60.167649
5973677;24.6683882;60.1677283
5973678;24.6728893;60.1678074
5973679;24.6773905;60.1678864
5973680;24.6818918;60.1679653
5973681;24.686393;60.168044
5973682;24.6908943;60.1681225
5973683;24.6953956;60.1682009
5973684;24.699897;60.1682791
5973685;24.7043983;60.1683572
5973686;24.7088997;60.1684351
5973687;24.7134011;60.1685129
5973688;24.7179026;60.1685905
5973689;24.722404;60.168668
5973690;24.7269055;60.1687453
5973691;24.731407;60.1688224
5973692;24.7359085;60.1688994
5973693;24.7404101;60.1689763
5973694;24.7449117;60.169053
5973695;24.7494133;60.1691295
5973696;24.7539149;60.1692059
5973697;24.7584166;60.1692822
5973698;24.7629182;60.1693583
5973699;24.7674199;60.1694342
5973700;24.7719217;60.16951
5973701;24.7764234;60.1695856
5973702;24.7809252;60.1696611
5973703;24.785427;60.1697364
5973704;24.7899288;60.1698116
5973705;24.7944307;60.1698866
5973706;24.7989325;60.1699615
5973707;24.8034344;60.1700362
5973708;24.8079363;60.1701108
5973709;24.8124383;60.1701852
5973710;24.8169403;60.1702594
5973711;24.8214422;60.1703335
5973712;24.8259443;60.1704075
5973713;24.8304463;60.1704813
5973719;24.857459;60.1709208
5973720;24.8619612;60.1709936
5973721;24.8664634;60.1710661
5973722;24.8709657;60.1711386
5973728;24.8979796;60.1715699
5973729;24.902482;60.1716412
5973730;24.9069845;60.1717124
5973731;24.9114869;60.1717835
5973732;24.9159894;60.1718544
5973733;24.9204919;60.1719251
5973734;24.9249944;60.1719957
5973735;24.929497;60.1720661
5973736;24.9339995;60.1721364
5973737;24.9385021;60.1722065
5973738;24.9430047;60.1722765
5973739;24.9475074;60.1723463
5973740;24.95201;60.172416
5973741;24.9565127;60.1724855
5973742;24.9610154;60.1725549
5973743;24.9655181;60.1726241
5973744;24.9700208;60.1726931
5973746;24.9790264;60.1728308
5973747;24.9835292;60.1728994
5973748;24.988032;60.1729678
5973753;25.0105465;60.1733078
5973754;25.0150495;60.1733753
5973755;25.0195524;60.1734427
5973756;25.0240555;60.1735099
5973757;25.0285585;60.173577
5973758;25.0330615;60.1736439
5973759;25.0375646;60.1737107
5973760;25.0420677;60.1737773
5973761;25.0465708;60.1738437
5973762;25.0510739;60.17391
5973763;25.0555771;60.1739762
5973764;25.0600802;60.1740422
5973765;25.0645834;60.174108
5975297;24.5920361;60.1641167
5975298;24.5965366;60.1641984
5975299;24.601037;60.16428
5975300;24.6055375;60.1643614
5975301;24.610038;60.1644427
5975302;24.6145386;60.1645238
5975303;24.6190392;60.1646048
5975304;24.6235398;60.1646856
5975305;24.6280404;60.1647663
5975306;24.632541;60.1648468
5975307;24.6370417;60.1649272
5975308;24.6415424;60.1650074
5975309;24.6460431;60.1650874
5975310;24.6505439;60.1651673
5975311;24.6550446;60.1652471
5975312;24.6595455;60.1653267
5975313;24.6640463;60.1654061
5975314;24.6685471;60.1654854
5975315;24.673048;60.1655645
5975316;24.6775489;60.1656435
5975317;24.6820498;60.1657224
5975318;24.6865508;60.165801
5975319;24.6910518;60.1658796
5975320;24.6955528;60.1659579
5975321;24.7000538;60.1660362
5975322;24.7045549;60.1661142
5975323;24.7090559;60.1661921
5975324;24.713557;60.1662699
5975325;24.7180582;60.1663475
5975326;24.7225593;60.166425
5975327;24.7270605;60.1665023
5975328;24.7315617;60.1665794
5975329;24.7360629;60.1666564
5975330;24.7405642;60.1667333
5975331;24.7450654;60.16681
5975332;24.7495667;60.1668865
5975333;24.7540681;60.1669629
5975334;24.7585694;60.1670391
5975335;24.7630708;60.1671152
5975336;24.7675722;60.1671911
5975337;24.7720736;60.1672669
5975338;24.776575;60.1673425
5975339;24.7810765;60.167418
5975340;24.785578;60.1674933
5975341;24.7900795;60.1675685
5975342;24.7945811;60.1676435
5975343;24.7990826;60.1677184
5975344;24.8035842;60.1677931
5975345;24.8080858;60.1678676
5975346;24.8125875;60.167942
5975347;24.8170891;60.1680163
5975348;24.8215908;60.1680904
5975349;24.8260925;60.1681643
5975350;24.8305942;60.1682381
5975351;24.835096;60.1683118
5975352;24.8395978;60.1683852
5975356;24.8576051;60.1686776
5975357;24.862107;60.1687504
5975366;24.9026251;60.169398
5975367;24.9071272;60.1694692
5975368;24.9116294;60.1695402
5975369;24.9161315;60.1696111
5975370;24.9206337;60.1696818
5975371;24.9251359;60.1697524
5975372;24.9296382;60.1698228
5975373;24.9341404;60.1698931
5975374;24.9386427;60.1699632
5975375;24.943145;60.1700332
5975376;24.9476473;60.170103
5975377;24.9521497;60.1701727
5975378;24.956652;60.1702422
5975379;24.9611544;60.1703115
5975380;24.9656569;60.1703807
5975382;24.9746617;60.1705187
5975384;24.9836667;60.170656
5975385;24.9881692;60.1707245
5975390;25.0106822;60.1710644
5975391;25.0151848;60.1711319
5975392;25.0196875;60.1711993
5975393;25.0241902;60.1712665
5975394;25.0286929;60.1713336
5975395;25.0331957;60.1714005
5975396;25.0376984;60.1714672
5975397;25.0422012;60.1715338
5975398;25.046704;60.1716003
5975399;25.0512068;60.1716666
5975400;25.0557097;60.1717327
5975401;25.0602126;60.1717987
5975402;25.0647154;60.1718646
5975403;25.0692183;60.1719302
5975404;25.0737213;60.1719958
5975405;25.0782242;60.1720612
5975406;25.0827272;60.1721264
5975407;25.0872302;60.1721915
5976929;24.5877002;60.161792
5976930;24.5922003;60.1618739
5976931;24.5967004;60.1619556
5976933;24.6057008;60.1621186
5976934;24.610201;60.1621999
5976935;24.6147012;60.162281
5976936;24.6192015;60.162362
5976937;24.6237018;60.1624428
5976938;24.6282021;60.1625234
5976939;24.6327024;60.1626039
5976940;24.6372028;60.1626843
5976941;24.6417032;60.1627645
5976942;24.6462036;60.1628445
5976943;24.650704;60.1629244
5976944;24.6552045;60.1630042
5976945;24.659705;60.1630838
5976946;24.6642055;60.1631632
5976947;24.6687061;60.1632425
5976948;24.6732067;60.1633216
5976949;24.6777072;60.1634006
5976950;24.6822079;60.1634794
5976951;24.6867085;60.1635581
5976952;24.6912092;60.1636366
5976953;24.6957099;60.163715
5976954;24.7002106;60.1637932
5976955;24.7047114;60.1638713
5976956;24.7092121;60.1639492
5976957;24.7137129;60.1640269
5976958;24.7182137;60.1641045
5976959;24.7227146;60.164182
5976960;24.7272155;60.1642593
5976961;24.7317164;60.1643364
5976962;24.7362173;60.1644134
5976963;24.7407182;60.1644903
5976964;24.7452192;60.164567
5976965;24.7497202;60.1646435
5976966;24.7542212;60.1647199
5976967;24.7587222;60.1647961
5976968;24.7632233;60.1648722
5976969;24.7677244;60.1649481
5976970;24.7722255;60.1650239
5976971;24.7767266;60.1650995
5976972;24.7812278;60.1651749
5976973;24.785729;60.1652503
5976974;24.7902302;60.1653254
5976975;24.7947314;60.1654004
5976976;24.7992327;60.1654753
5976977;24.803734;60.16555
5976978;24.8082353;60.1656245
5976982;24.8262407;60.1659212
5976983;24.8307422;60.165995
5976984;24.8352436;60.1660686
5976985;24.8397451;60.1661421
5976986;24.8442466;60.1662154
5976987;24.8487481;60.1662886
5976988;24.8532496;60.1663616
5976989;24.8577512;60.1664345
5976990;24.8622528;60.1665072
5976994;24.8802594;60.1667965
5976995;24.8847611;60.1668685
5976998;24.8982663;60.1670834
5976999;24.9027681;60.1671547
5977000;24.9072699;60.1672259
5977001;24.9117718;60.1672969
5977002;24.9162736;60.1673678
5977003;24.9207755;60.1674385
5977004;24.9252774;60.1675091
5977005;24.9297793;60.1675795
5977006;24.9342813;60.1676498
5977007;24.9387833;60.1677199
5977008;24.9432853;60.1677899
5977009;24.9477873;60.1678597
5977010;24.9522893;60.1679294
5977011;24.9567914;60.1679989
5977012;24.9612935;60.1680682
5977013;24.9657956;60.1681374
5977014;24.9702977;60.1682064
5977015;24.9747999;60.1682753
5977016;24.979302;60.1683441
5977023;25.0108179;60.168821
5977024;25.0153202;60.1688885
5977025;25.0198226;60.1689559
5977026;25.024325;60.1690231
5977027;25.0288274;60.1690901
5977028;25.0333298;60.169157
5977029;25.0378323;60.1692238
5977030;25.0423347;60.1692904
5977031;25.0468372;60.1693568
5977032;25.0513397;60.1694231
5977033;25.0558423;60.1694893
5977034;25.0603448;60.1695553
5977035;25.0648474;60.1696211
5977036;25.06935;60.1696868
5977037;25.0738526;60.1697523
5977038;25.0783553;60.1698177
5977039;25.082858;60.1698829
5977040;25.0873606;60.169948
5977041;25.0918633;60.1700129
5978561;24.5923644;60.1596311
5978565;24.6103639;60.1599571
5978566;24.6148638;60.1600382
5978567;24.6193638;60.1601191
5978568;24.6238637;60.1602
5978569;24.6283638;60.1602806
5978570;24.6328638;60.1603611
5978571;24.6373639;60.1604414
5978572;24.6418639;60.1605216
5978573;24.6463641;60.1606017
5978574;24.6508642;60.1606816
5978575;24.6553644;60.1607613
5978576;24.6598645;60.1608409
5978577;24.6643648;60.1609203
5978578;24.668865;60.1609996
5978579;24.6733653;60.1610787
5978580;24.6778656;60.1611577
5978581;24.6823659;60.1612365
5978582;24.6868662;60.1613152
5978583;24.6913666;60.1613937
5978584;24.695867;60.161472
5978585;24.7003674;60.1615503
5978586;24.7048678;60.1616283
5978587;24.7093683;60.1617062
5978588;24.7138688;60.161784
5978589;24.7183693;60.1618616
5978590;24.7228698;60.161939
5978591;24.7273704;60.1620163
5978592;24.731871;60.1620934
5978593;24.7363716;60.1621704
5978594;24.7408722;60.1622473
5978595;24.7453729;60.1623239
5978596;24.7498736;60.1624005
5978597;24.7543743;60.1624768
5978598;24.758875;60.1625531
5978599;24.7633758;60.1626291
5978600;24.7678766;60.162705
5978601;24.7723774;60.1627808
5978602;24.7768782;60.1628564
5978603;24.7813791;60.1629319
5978604;24.78588;60.1630072
5978605;24.7903809;60.1630823
5978606;24.7948818;60.1631573
5978607;24.7993827;60.1632322
5978608;24.8038837;60.1633069
5978609;24.8083847;60.1633814
5978615;24.8353912;60.1638254
5978616;24.8398924;60.1638989
5978617;24.8443936;60.1639722
5978618;24.8488948;60.1640454
5978619;24.853396;60.1641184
5978620;24.8578973;60.1641913
5978621;24.8623985;60.164264
5978622;24.8668998;60.1643365
5978623;24.8714012;60.1644089
5978624;24.8759025;60.1644812
5978625;24.8804039;60.1645533
5978626;24.8849053;60.1646252
5978627;24.8894067;60.164697
5978628;24.8939082;60.1647686
5978629;24.8984096;60.1648401
5978630;24.9029111;60.1649115
5978631;24.9074126;60.1649826
5978632;24.9119141;60.1650537
5978633;24.9164157;60.1651245
5978634;24.9209173;60.1651953
5978635;24.9254189;60.1652658
5978636;24.9299205;60.1653362
5978637;24.9344221;60.1654065
5978638;24.9389238;60.1654766
5978639;24.9434255;60.1655466
5978640;24.9479272;60.1656164
5978641;24.952429;60.165686
5978642;24.9569307;60.1657555
5978643;24.9614325;60.1658249
5978644;24.9659343;60.1658941
5978645;24.9704361;60.1659631
5978646;24.974938;60.166032
5978647;24.9794398;60.1661007
5978654;25.0109535;60.1665776
5978655;25.0154555;60.1666451
5978656;25.0199576;60.1667124
5978657;25.0244597;60.1667796
5978658;25.0289618;60.1668467
5978659;25.0334639;60.1669136
5978660;25.0379661;60.1669803
5978661;25.0424682;60.1670469
5978662;25.0469704;60.1671134
5978663;25.0514726;60.1671797
5978664;25.0559749;60.1672458
5978665;25.0604771;60.1673118
5978666;25.0649794;60.1673776
5978667;25.0694817;60.1674433
5978668;25.073984;60.1675088
5978669;25.0784863;60.1675742
5978670;25.0829887;60.1676394
5978671;25.0874911;60.1677045
5978672;25.0919935;60.1677694
5980191;24.6015276;60.1575516
5980192;24.6060271;60.157633
5980193;24.6105267;60.1577143
5980194;24.6150264;60.1577954
5980195;24.619526;60.1578763
5980196;24.6240257;60.1579571
5980197;24.6285254;60.1580378
5980198;24.6330251;60.1581183
5980199;24.6375249;60.1581986
5980200;24.6420247;60.1582788
5980201;24.6465245;60.1583588
5980202;24.6510243;60.1584387
5980203;24.6555242;60.1585184
5980204;24.6600241;60.158598
5980205;24.664524;60.1586774
5980206;24.6690239;60.1587567
5980207;24.6735239;60.1588358
5980208;24.6780238;60.1589148
5980209;24.6825239;60.1589936
5980210;24.6870239;60.1590722
5980211;24.6915239;60.1591508
5980212;24.696024;60.1592291
5980213;24.7005241;60.1593073
5980214;24.7050243;60.1593854
5980215;24.7095244;60.1594632
5980216;24.7140246;60.159541
5980217;24.7185248;60.1596186
5980218;24.7230251;60.159696
5980219;24.7275253;60.1597733
5980220;24.7320256;60.1598504
5980221;24.7365259;60.1599274
5980222;24.7410262;60.1600042
5980223;24.7455266;60.1600809
5980224;24.750027;60.1601574
5980225;24.7545274;60.1602338
5980226;24.7590278;60.16031
5980227;24.7635283;60.1603861
5980228;24.7680287;60.160462
5980229;24.7725292;60.1605377
5980230;24.7770298;60.1606133
5980231;24.7815303;60.1606888
5980232;24.7860309;60.1607641
5980233;24.7905315;60.1608392
5980234;24.7950321;60.1609142
5980235;24.7995328;60.1609891
5980236;24.8040334;60.1610638
5980245;24.8445405;60.1617291
5980246;24.8490414;60.1618022
5980247;24.8535423;60.1618752
5980248;24.8580433;60.1619481
5980249;24.8625443;60.1620208
5980250;24.8670453;60.1620933
5980251;24.8715463;60.1621657
5980252;24.8760473;60.162238
5980253;24.8805484;60.1623101
5980254;24.8850495;60.162382
5980255;24.8895506;60.1624538
5980256;24.8940517;60.1625254
5980257;24.8985529;60.1625969
5980258;24.9030541;60.1626682
5980259;24.9075553;60.1627394
5980260;24.9120565;60.1628104
